entity_id,entity_type,entity_name,normalized_name,role_or_description,affiliation,prominence_score,first_mention_record_id,total_mentions,related_entities,notes
O0418,Organization,Hampshire College,Hampshire College,College,,7,RECORD-00165,1,,
O0419,Organization,CBS News,CBS News,News Organization,,9,RECORD-00169,55,,
O0420,Organization,Star-Tribune,Star-Tribune,Newspaper,,7,RECORD-00169,5,,
O0421,Organization,Times of London,Times of London,Newspaper,,6,RECORD-00169,2,,
O0422,Organization,St. Paul Pioneer Press,St. Paul Pioneer Press,Newspaper,,6,RECORD-00169,2,,
O0423,Organization,World Economic Forum,World Economic Forum,International Organization,,7,RECORD-00170,2,,
O0424,Organization,Forumblog.org - The World Economic Forum Weblog,Forumblog.org - The World Economic Forum Weblog,Weblog,,5,RECORD-00170,1,,
O0425,Organization,US News,US News,News Organization,,4,RECORD-00170,3,,
O0426,Organization,CJR Daily,CJR Daily,Journalism Review,,6,RECORD-00170,6,,
O0427,Organization,Vodka Pundit,Vodka Pundit,Blog,,5,RECORD-00170,1,,
O0428,Organization,Harvard's Kennedy School,Harvard's Kennedy School,University Department,,3,RECORD-00170,1,,
O0429,Organization,Romenesko's Letters,Romenesko's Letters,Website,,3,RECORD-00170,1,,
O0430,Organization,Six Apart,Six Apart,Software Company,,4,RECORD-00173,2,,
O0431,Organization,Contentious,Contentious,Blog,,5,RECORD-00173,1,,
O0432,Organization,windsofchange.net,windsofchange.net,Blog,,4,RECORD-00173,1,,
O0433,Organization,Wonkette,Wonkette,Blog,,3,RECORD-00173,2,,
O0434,Organization,Burningbird,Burningbird,Blog,,4,RECORD-00173,1,,
O0435,Organization,Sixty Minutes,Sixty Minutes,TV Program,,6,RECORD-00174,5,,
O0436,Organization,The Weekly Standard,The Weekly Standard,News Outlet,,6,RECORD-00175,3,,
O0437,Organization,Bush White House,Bush White House,Government Body,,7,RECORD-00175,4,,
O0438,Organization,MediaChannel.org,MediaChannel.org,Media Website,,4,RECORD-00176,2,,
O0439,Organization,Senate,Senate,Legislative Body,,3,RECORD-00176,1,,
O0440,Organization,Nieman Watchdog,Nieman Watchdog,Journalism Criticism Site,,4,RECORD-00178,3,,
O0441,Organization,On The Media,On The Media,Media Analysis Program,,3,RECORD-00178,1,,
O0442,Organization,CBSNews.com,CBSNews.com,Online News Site,,8,RECORD-00179,2,,
O0443,Organization,Public Eye,Public Eye,Blog,CBS News,9,RECORD-00179,2,,
O0444,Organization,Reason magazine,Reason magazine,Magazine,,4,RECORD-00179,1,,
O0445,Organization,Daily Pundit,Daily Pundit,Blog,,4,RECORD-00179,1,,
O0446,Organization,TechPresident,TechPresident,Website,,3,RECORD-00180,1,,
O0447,Organization,OffTheBus,OffTheBus,Citizen Journalism Project,,8,RECORD-00180,10,,
O0448,Organization,Bush Administration,Bush Administration,Government Administration,,10,RECORD-00181,4,,
O0449,Organization,Government Accounting Office,Government Accounting Office,Government Agency,,7,RECORD-00181,1,,
O0450,Organization,Public Relations Society of America,Public Relations Society of America,Professional Organization,,5,RECORD-00181,1,,
O0451,Organization,News & Record,News & Record,Newspaper,,10,RECORD-00184,5,,
O0452,Organization,Greensboro101,Greensboro101,Aggregator and Forum Site,,7,RECORD-00184,2,,
O0453,Organization,Democraticunderground.com,Democraticunderground.com,Online Forum,,4,RECORD-00184,1,,
O0454,Organization,CUNY,CUNY,University,,5,RECORD-00185,1,,
O0455,Organization,Buzzmachine,Buzzmachine,Blog,,4,RECORD-00185,13,,
O0456,Organization,NewAssignment.Net,NewAssignment.Net,Website,,8,RECORD-00185,25,,
O0457,Organization,TMP Muckraker,TMP Muckraker,Website,,5,RECORD-00185,1,,
O0458,Organization,Ottawa press gallery,Ottawa press gallery,Press organization,,9,RECORD-00186,1,,
O0459,Organization,Conservative Party,Conservative Party,Political Party,,7,RECORD-00186,1,,
O0460,Organization,Liberal Party,Liberal Party,Political Party,,5,RECORD-00186,1,,
O0461,Organization,CBC,CBC,Broadcasting corporation,,6,RECORD-00186,1,,
O0462,Organization,The Globe and Mail,The Globe and Mail,Newspaper,,5,RECORD-00186,1,,
O0463,Organization,The Western Standard,The Western Standard,Newsmagazine,,7,RECORD-00186,1,,
O0464,Organization,CanWest Global,CanWest Global,Media Chain,,5,RECORD-00186,1,,
O0465,Organization,National Journal,National Journal,News Publication,,7,RECORD-00187,7,,
O0466,Organization,Atlantic Media Company,Atlantic Media Company,Media Company,,4,RECORD-00187,1,,
O0467,Organization,Knight-Ridder Washington bureau,Knight-Ridder Washington bureau,News Bureau,,4,RECORD-00187,1,,
O0468,Organization,Talon News,Talon News,News outlet (fake),,6,RECORD-00189,1,,
O0469,Organization,Media Matters,Media Matters,Media watchdog,,6,RECORD-00189,1,,
O0470,Organization,Ketchum,Ketchum,Public Relations Firm,,6,RECORD-00189,4,,
O0471,Organization,Public Journalism Network,Public Journalism Network,Organization,,5,RECORD-00190,2,,
O0472,Organization,Australian Press Council,Australian Press Council,Press Council,,4,RECORD-00190,1,,
O0473,Organization,The Australian,The Australian,Newspaper,,4,RECORD-00190,1,,
O0474,Organization,Australian Broadcasting Corporation,Australian Broadcasting Corporation,Broadcasting Corporation,,4,RECORD-00190,1,,
O0475,Organization,Freedom House,Freedom House,Organization,,5,RECORD-00190,1,,
O0476,Organization,Washingtonpost.com,Washingtonpost.com,Online publication,,4,RECORD-00191,4,,
O0477,Organization,American Public Media,American Public Media,Radio network,,4,RECORD-00191,2,,
O0478,Organization,Digg.com,Digg.com,Social news aggregator,,4,RECORD-00191,1,,
O0479,Organization,"Teachers College, Columbia University","Teachers College, Columbia University",University,,3,RECORD-00191,1,,
O0480,Organization,Wired magazine,Wired magazine,Magazine,,5,RECORD-00192,2,,
O0481,Organization,Frontline,Frontline,TV Program,,7,RECORD-00192,2,,
O0482,Organization,Unity: Journalists of Color,Unity: Journalists of Color,Journalism Organization,,10,RECORD-00194,1,,
O0483,Organization,National Association of Black Journalists,National Association of Black Journalists,Journalism Association,,5,RECORD-00194,3,,
O0484,Organization,National Association of Hispanic Journalists,National Association of Hispanic Journalists,Journalism Association,,5,RECORD-00194,2,,
O0485,Organization,Native American Journalists Association,Native American Journalists Association,Journalism Association,,5,RECORD-00194,1,,
O0486,Organization,Asian American Journalists Association,Asian American Journalists Association,Journalism Association,,5,RECORD-00194,1,,
O0487,Organization,Sun-Sentinel,Sun-Sentinel,Newspaper,,4,RECORD-00194,1,,
O0488,Organization,Stanford Law School,Stanford Law School,Educational Institution,,5,RECORD-00195,1,,
O0489,Organization,IT Conversations,IT Conversations,Media,,2,RECORD-00195,1,,
O0490,Organization,Fortune Magazine,Fortune Magazine,Magazine,,3,RECORD-00195,1,,
O0492,Organization,Daily Kos,Daily Kos,Blog,,5,RECORD-00195,5,,
O0493,Organization,Swift Boat Veterans for Truth,Swift Boat Veterans for Truth,Political Advocacy Group,,9,RECORD-00196,1,,
O0494,Organization,Newshour,Newshour,Television Program,,5,RECORD-00196,2,,
O0495,Organization,Baltimore Sun,Baltimore Sun,Newspaper,,4,RECORD-00196,4,,
O0496,Organization,Power Line,Power Line,Blog,,4,RECORD-00196,1,,
O0497,Organization,Knight-Ridder,Knight-Ridder,Media Company,,8,RECORD-00197,3,,
O0498,Organization,SEC,SEC,Government Agency,,3,RECORD-00197,1,,
O0499,Organization,Newspaper Guild,Newspaper Guild,Union,,4,RECORD-00197,1,,
O0500,Organization,Green Bay Packers,Green Bay Packers,Sports Team,,5,RECORD-00197,1,,
O0501,Organization,Akron Beacon-Journal,Akron Beacon-Journal,Newspaper,,6,RECORD-00197,1,,
O0502,Organization,St. Petersburg Times,St. Petersburg Times,Newspaper,,5,RECORD-00197,1,,
O0503,Organization,Anniston Star,Anniston Star,Newspaper,,4,RECORD-00197,1,,
O0504,Organization,Ayers Family Institute,Ayers Family Institute,Educational Institute,,4,RECORD-00197,1,,
O0505,Organization,"The Day of New London, Ct.","The Day of New London, Ct.",Newspaper,,4,RECORD-00197,1,,
O0506,Organization,News.com,News.com,,,3,RECORD-00197,1,,
O0507,Organization,American newspapers,American newspapers,News organization,,7,RECORD-00198,1,,
O0508,Organization,BTC News,BTC News,Blog,,5,RECORD-00198,2,,
O0509,Organization,Capital Times,Capital Times,Newspaper,,10,RECORD-00199,1,,
O0510,Organization,Wisconsin State Journal,Wisconsin State Journal,Newspaper,,7,RECORD-00199,1,,
O0511,Organization,Lee Enterprises,Lee Enterprises,Media Company,,3,RECORD-00199,1,,
O0512,Organization,University of Wisconsin-Madison,University of Wisconsin-Madison,University,,5,RECORD-00199,1,,
O0513,Organization,Isthmus,Isthmus,Alternative Weekly,,6,RECORD-00199,2,,
O0514,Organization,Dane 101,Dane 101,Blog,,4,RECORD-00199,1,,
O0515,Organization,Wikipedia,Wikipedia,Online Encyclopedia,,9,RECORD-00200,7,,
O0516,Organization,Encyclopedia Britannica,Encyclopedia Britannica,Encyclopedia,,5,RECORD-00200,1,,
O0517,Organization,Wal-Mart,Wal-Mart,Retail Corporation,,4,RECORD-00200,2,,
O0518,Organization,American Society of Journalists and Authors,American Society of Journalists and Authors,Journalism Organization,,4,RECORD-00203,1,,
O0519,Organization,California First Amendment Coalition,California First Amendment Coalition,Advocacy Group,,5,RECORD-00203,1,,
O0520,Organization,Baker and Hostetler,Baker and Hostetler,Law firm,,3,RECORD-00203,1,,
O0521,Organization,O'Reilly Media,O'Reilly Media,Technology Media Company,,5,RECORD-00204,1,,
O0522,Organization,MoveOn.org,MoveOn.org,Activist Organization,,4,RECORD-00204,1,,
O0523,Organization,MeetUp.com,MeetUp.com,Social Networking Platform,,4,RECORD-00204,1,,
O0524,Organization,AIGA,AIGA,Professional Association for Graphic Designers,,9,RECORD-00205,1,,
O0525,Organization,Design Observer,Design Observer,Webblog about design and visual culture,,7,RECORD-00205,2,,
O0526,Organization,Winterhouse Institute,Winterhouse Institute,Institute supporting writing and publishing projects,,5,RECORD-00205,1,,
O0527,Organization,American Newspaper,American Newspaper,Newspaper,,6,RECORD-00206,1,,
O0528,Organization,Readership Institute,Readership Institute,Think tank,Northwestern,6,RECORD-00206,1,,
O0529,Organization,Northwestern,Northwestern,University,,4,RECORD-00206,2,,
O0530,Organization,Bay Area Newspapers,Bay Area Newspapers,Newspapers,,5,RECORD-00206,1,,
O0531,Organization,San Francisco Chronicle,San Francisco Chronicle,Newspaper,,6,RECORD-00206,2,,
O0532,Organization,Mercury,Mercury,Newspaper,,4,RECORD-00206,1,,
O0533,Organization,The Media Center at API,The Media Center at API,Organization,,4,RECORD-00206,1,,
O0534,Organization,New York Times Co.,New York Times Co.,Media Company,,5,RECORD-00206,1,,
O0535,Organization,Baristanet.net,Baristanet.net,Hyper-local blog,,5,RECORD-00206,1,,
O0536,Organization,Real Networks,Real Networks,Web company,,4,RECORD-00206,1,,
O0537,Organization,Pew Internet and American Life,Pew Internet and American Life,Research Center,,4,RECORD-00206,1,,
O0538,Organization,Backfence.com,Backfence.com,News Website,,7,RECORD-00208,2,,
O0539,Organization,Pacific Northwest Newspaper Guild,Pacific Northwest Newspaper Guild,Union,,5,RECORD-00208,1,,
O0540,Organization,Shorewest Realtors,Shorewest Realtors,Real Estate Firm,,7,RECORD-00208,1,,
O0541,Organization,Chicago Sun-Times,Chicago Sun-Times,Newspaper,,6,RECORD-00208,2,,
O0542,Organization,Hollinger International Inc.,Hollinger International Inc.,Media Company,,4,RECORD-00208,1,,
O0543,Organization,Belo,Belo,Media Company,,4,RECORD-00208,1,,
O0544,Organization,Tribune,Tribune,Media Company,,5,RECORD-00208,1,,
O0545,Organization,General Motors,General Motors,Automobile Manufacturer,,6,RECORD-00208,2,,
O0546,Organization,E. W. Scripps,E. W. Scripps,Media Company,,4,RECORD-00208,1,,
O0547,Organization,Pajamas Media,Pajamas Media,Blog Network,,7,RECORD-00208,1,,
O0548,Organization,New York Sun,New York Sun,Newspaper,,5,RECORD-00208,1,,
O0549,Organization,Orlando Sentinel,Orlando Sentinel,Newspaper,,5,RECORD-00208,1,,
O0550,Organization,Capital Cities/ABC,Capital Cities/ABC,Media Company,,4,RECORD-00208,1,,
O0551,Organization,Ars Technica,Ars Technica,Website,,4,RECORD-00208,1,,
O0552,Organization,Philly Inquirer,Philly Inquirer,Newspaper,,9,RECORD-00209,2,,
O0553,Organization,takebackthemedia,takebackthemedia,Left-wing Website,,4,RECORD-00209,1,,
O0554,Organization,Zionist Organization of America,Zionist Organization of America,Organization,,4,RECORD-00209,1,,
O0555,Organization,Palestine Media Watch,Palestine Media Watch,Organization,,4,RECORD-00209,1,,
O0556,Organization,Inkywatch.org,Inkywatch.org,Website,,4,RECORD-00209,1,,
O0557,Organization,Sinclair Broadcast Group,Sinclair Broadcast Group,Media Company,,10,RECORD-00211,3,,
O0558,Organization,News Central,News Central,News Operation,Sinclair Broadcast Group,6,RECORD-00211,2,,
O0559,Organization,Pittsburgh Post-Gazette,Pittsburgh Post-Gazette,Newspaper,,4,RECORD-00211,1,,
O0560,Organization,Scripps Newspapers,Scripps Newspapers,Media Conglomerate,,5,RECORD-00212,1,,
O0561,Organization,KRON,KRON,Television Station,,5,RECORD-00212,1,,
O0562,Organization,WKRN,WKRN,Television Station,,5,RECORD-00212,1,,
O0563,Organization,Pittsburgh Bloggers,Pittsburgh Bloggers,Local Blog Aggregator,,5,RECORD-00212,1,,
O0564,Organization,Universal Hub,Universal Hub,Local Blog Aggregator,,5,RECORD-00212,1,,
O0565,Organization,Federated Media,Federated Media,Media Company,,6,RECORD-00212,1,,
O0566,Organization,Berkshire Hathaway,Berkshire Hathaway,Conglomerate,,5,RECORD-00212,1,,
O0567,Organization,Spokesman-Review,Spokesman-Review,Newspaper,,5,RECORD-00212,4,,
O0568,Organization,Roanoke Times,Roanoke Times,Newspaper,,5,RECORD-00212,1,,
O0569,Organization,Seattle Post-Intelligencer,Seattle Post-Intelligencer,Newspaper,,7,RECORD-00212,1,,
O0570,Organization,Sunday Herald,Sunday Herald,Newspaper,,5,RECORD-00212,1,,
O0571,Organization,REM,REM,Musical group,,5,RECORD-00213,1,,
O0572,Organization,Philly.com,Philly.com,News Organization,,4,RECORD-00213,1,,
O0573,Organization,US Department of Health and Human Services,US Department of Health and Human Services,Government Agency,,8,RECORD-00215,1,,
O0574,Organization,Techdirt,Techdirt,Website,,6,RECORD-00215,1,,
O0575,Organization,Nightline,Nightline,Television Program,,10,RECORD-00216,2,,
O0576,Organization,Sinclair Broadcasting,Sinclair Broadcasting,Media Conglomerate,,9,RECORD-00216,1,,
O0577,Organization,Center for American Progress,Center for American Progress,Think Tank,,5,RECORD-00216,1,,
O0578,Organization,Ohio News Network,Ohio News Network,Cable Channel,,5,RECORD-00216,1,,
O0579,Organization,The Oregonian,The Oregonian,News Organization,,2,RECORD-00217,3,,
O0580,Organization,Back-to-Iraq.com,Back-to-Iraq.com,Reader-supported blog,,7,RECORD-00218,1,,
O0581,Organization,Firedoglake,Firedoglake,Political Blog,,7,RECORD-00218,6,,
O0582,Organization,Groklaw,Groklaw,Law Blog,,7,RECORD-00218,1,,
O0583,Organization,IBM,IBM,Technology Company,,5,RECORD-00218,1,,
O0584,Organization,TMP Media,TMP Media,Media Company,,6,RECORD-00218,1,,
O0585,Organization,DallasFood.org,DallasFood.org,Gourmet Food Blog,,7,RECORD-00218,1,,
O0586,Organization,Noka Chocolate,Noka Chocolate,Chocolatier,,5,RECORD-00218,1,,
O0587,Organization,ePluribusMedia,ePluribusMedia,Citizen Journalism Site,,7,RECORD-00218,1,,
O0588,Organization,Department of Health and Human Services,Department of Health and Human Services,Government Department,,6,RECORD-00218,1,,
O0589,Organization,Sunlight Foundation,Sunlight Foundation,Non-profit,,6,RECORD-00218,4,,
O0590,Organization,TPM Muckraker,TPM Muckraker,Blog,,6,RECORD-00218,2,,
O0591,Organization,CTV News,CTV News,News Organization,,7,RECORD-00219,1,,
O0592,Organization,The Toronto Globe and Mail,The Toronto Globe and Mail,Newspaper,,6,RECORD-00219,1,,
O0593,Organization,Conservative Party of Canada,Conservative Party of Canada,Political Party,,5,RECORD-00219,1,,
O0594,Organization,Supreme Court of Canada,Supreme Court of Canada,Court,,4,RECORD-00219,1,,
O0595,Organization,Carnegie Corporation,Carnegie Corporation,Foundation,,5,RECORD-00220,3,,
O0596,Organization,ABCNews.com,ABCNews.com,News Website,,5,RECORD-00220,1,,
O0597,Organization,Daily Newspapers,Daily Newspapers,News Media,,9,RECORD-00220,1,,
O0598,Organization,Newspaper Association of America,Newspaper Association of America,Trade Association,,5,RECORD-00220,1,,
O0599,Organization,PJNet,PJNet,Website/Blog,,7,RECORD-00221,2,,
O0600,Organization,Gay.com,Gay.com,Website,,7,RECORD-00221,1,,
O0601,Organization,AOL Instant Messenger,AOL Instant Messenger,Instant Messaging Service,,5,RECORD-00221,1,,
O0602,Organization,Whiskey Bar,Whiskey Bar,Blog,,5,RECORD-00223,1,,
O0603,Organization,BBC News,BBC News,News Organization,,5,RECORD-00223,1,,
O0605,Organization,Waldorf-Astoria,Waldorf-Astoria,Hotel,,3,RECORD-00223,1,,
