relationship_id,source_record_id,source_entity_id,source_entity_name,relationship_type,target_entity_id,target_entity_name,context_snippet,confidence_score,extracted_date
RECORD-00135_REL_007,RECORD-00135,P0507,Chuck Raasch,Affiliated With,O0067,USA Today,USA Today’s Chuck Raasch during the 2000 campaign,1.0,2025-10-22
RECORD-00135_REL_008,RECORD-00135,P0511,Adam Nagourney,Affiliated With,O0370,Miami Herald,Nagourney told a Miami Herald reporter,1.0,2025-10-22
RECORD-00135_REL_009,RECORD-00135,C0197,Spin Alley,Mentions,P0051,Jon Stewart,exchange about spin alley between Jon Stewart and Crossfire hosts,0.7,2025-10-22
RECORD-00135_REL_010,RECORD-00135,P0220,Tucker Carlson,Affiliated With,O0371,Crossfire,"Tucker Carlson and Paul Begala (Oct. 15, 2004):",1.0,2025-10-22
RECORD-00135_REL_011,RECORD-00135,P0512,Paul Begala,Affiliated With,O0371,Crossfire,"Paul Begala (Oct. 15, 2004):",1.0,2025-10-22
RECORD-00135_REL_012,RECORD-00135,P0511,Adam Nagourney,Mentions,L0026,Washington,"He plans to watch on TV from Washington, and write a story about what the candidates said.",1.0,2025-10-22
RECORD-00136_REL_001,RECORD-00136,O0373,Front Line Voices,Discusses,L0002,Iraq,A new site gathers first person accounts from the American military who have served in Iraq.,0.9,2025-10-22
RECORD-00136_REL_002,RECORD-00136,O0373,Front Line Voices,Discusses,C0050,Objectivity,"aim is true: corrective for press accounts that are skewed, half-reported or radically incomplete",0.8,2025-10-22
RECORD-00136_REL_003,RECORD-00136,O0373,Front Line Voices,Supports,O0373,Front Line Voices,"Front Line Voices, you have my support.",1.0,2025-10-22
RECORD-00136_REL_004,RECORD-00136,O0373,Front Line Voices,Discusses,C0199,The War on Terror,It has increasingly been the complaint of many troops that the picture that the media is painting of the progress in the War on Terror is far from reality.,0.7,2025-10-22
RECORD-00136_REL_005,RECORD-00136,W0002,PressThink,Mentions,P0435,Richard S. Dunham,"Here’s a sample I have written about in PressThink, an offhand comment from Richard S. Dunham of Business Week",0.8,2025-10-22
RECORD-00136_REL_006,RECORD-00136,P0455,Glen Reynolds,Mentions,O0374,Big Media,Perhaps you got them from what your champion Glen Reynolds calls Big Media,0.9,2025-10-22
RECORD-00136_REL_007,RECORD-00136,O0373,Front Line Voices,Criticizes,O0374,Big Media,"The undercurrent of Big Media and its Awful, Choking Power Over Us gives your enterprise a false kick at the start.",0.8,2025-10-22
RECORD-00136_REL_008,RECORD-00136,O0373,Front Line Voices,Discusses,L0062,Afghanistan,The mission of this site is to get out the full story by posting first-hand accounts as written by men and women who have actually been to Iraq and Afghanistan.,0.8,2025-10-22
RECORD-00136_REL_009,RECORD-00136,P0181,Raymond Williams,Mentions,O0373,Front Line Voices,Raymond Williams is the author of one of this site’s mantras,0.8,2025-10-22
RECORD-00137_REL_001,RECORD-00137,P0440,Geneva Overholser,Criticizes,O0002,The New York Times,"Overholser applauds the Times for announcing the position, and criticizes the Times for not protecting it properly from internal pressures.",0.8,2025-10-22
RECORD-00137_REL_002,RECORD-00137,P0030,Bill Keller,Discusses,O0023,The Washington Post,Keller specifically questions the Post’s model for an ombudsman.,0.7,2025-10-22
RECORD-00137_REL_003,RECORD-00137,P0013,Len Apcar,Affiliated With,O0002,The New York Times,"Len Apcar, Editor in Chief of the Times on the Web",1.0,2025-10-22
RECORD-00137_REL_004,RECORD-00137,P0290,Dave Winer,Discusses,O0002,The New York Times,"Dave Winer publishes an essay, “If the Gray Lady Could Blog,” recommending an approach for the Times.",0.7,2025-10-22
RECORD-00137_REL_005,RECORD-00137,P0513,John Markoff,Affiliated With,O0002,The New York Times,"John Markoff, well-known technology reporter, is posted at Online Journalism Review.",1.0,2025-10-22
RECORD-00137_REL_006,RECORD-00137,P0030,Bill Keller,Affiliated With,O0002,The New York Times,"Keller picks his person, Daniel Okrent.",1.0,2025-10-22
RECORD-00137_REL_007,RECORD-00137,P0514,Daniel Okrent,Affiliated With,O0070,Time magazine,"Daniel Okrent, who is not on the Times staff and never was. He’s a writer at Time magazine",1.0,2025-10-22
RECORD-00137_REL_008,RECORD-00137,P0515,Robert Kohn,Criticizes,O0002,The New York Times,"Robert Kohn, author of a book advancing the liberal bias charge at the New York Times.",0.9,2025-10-22
RECORD-00137_REL_009,RECORD-00137,P0030,Bill Keller,Discusses,C0200,Weblog,"Keller says in an interview with Howard Kurtz that he too is reading weblogs, in part for what they say about the Times.",0.8,2025-10-22
RECORD-00138_REL_001,RECORD-00138,P0516,Tom Mangan,Mentions,O0014,Fox News,we’re seeing a return to the partisan press of previous eras— Fox News being the most obvious example.,0.9,2025-10-22
RECORD-00138_REL_002,RECORD-00138,O0014,Fox News,Criticizes,C0203,Neutral professionalism,Fox and others just call it the liberal media.,0.8,2025-10-22
RECORD-00138_REL_003,RECORD-00138,P0289,Rupert Murdoch,Affiliated With,O0014,Fox News,"Along comes Rupert Murdoch, risk taking billionaire and globalist, who had succeeded before in going from zero to sixty with Fox",0.9,2025-10-22
RECORD-00138_REL_004,RECORD-00138,P0385,Roger Ailes,Affiliated With,O0014,Fox News,"Roger Ailes, chairman of Fox News Channel",1.0,2025-10-22
RECORD-00138_REL_005,RECORD-00138,O0014,Fox News,Criticizes,O0015,CNN,"Fox, at a fraction of the size of CNN overtakes CNN",0.9,2025-10-22
RECORD-00138_REL_006,RECORD-00138,P0385,Roger Ailes,Criticizes,C0203,Neutral professionalism,"Ailes tried literally to unseat the liberal media by a.) not hiring it, and b.) preying on every weakness he could find.",0.9,2025-10-22
RECORD-00138_REL_007,RECORD-00138,P0385,Roger Ailes,Criticizes,C0202,Non-partisan reporting,"In redefining the genre, national news, and changing around what scholars call existing professional norms, Ailes made a crucial decision. And that was to publicly describe his creation—indeed, order ",0.9,2025-10-22
RECORD-00138_REL_008,RECORD-00138,O0014,Fox News,Mentions,O0065,NBC,"CBS and ABC had defined as “sports television,” (and hiring John Madden did that) in the domain of news Fox decided not to match but to redefine what network news could be.",0.6,2025-10-22
RECORD-00138_REL_009,RECORD-00138,O0014,Fox News,Mentions,O0419,CBS News,"CBS and ABC had defined as “sports television,” (and hiring John Madden did that) in the domain of news Fox decided not to match but to redefine what network news could be.",0.6,2025-10-22
RECORD-00138_REL_010,RECORD-00138,O0014,Fox News,Mentions,O0055,ABC News,"CBS and ABC had defined as “sports television,” (and hiring John Madden did that) in the domain of news Fox decided not to match but to redefine what network news could be.",0.6,2025-10-22
RECORD-00138_REL_011,RECORD-00138,O0014,Fox News,Mentions,O0071,MSNBC,"Ailes is an ironist, like all great media manipulators. The Fox News slogan, Fair and Balanced, has always been ironic because it is meant to say: “Ha! We’re the conservative alternative and yet more ",0.6,2025-10-22
RECORD-00138_REL_012,RECORD-00138,O0014,Fox News,Mentions,O0031,NPR,"For the occasional guest from NPR, a chance to feel outnumbered.",0.7,2025-10-22
RECORD-00138_REL_013,RECORD-00138,P0517,Bill O'Reilly,Mentions,P0518,Terry Gross,"About his brutal spat with Terry Gross, host of Fresh Air on NPR",0.8,2025-10-22
RECORD-00138_REL_014,RECORD-00138,P0407,Eric Alterman,Mentions,E0050,September 11th,"Along comes September 11th, and the market opening Fox had glimpsed—the news in a more exciting, even dangerous key—grew into something like the national mood",0.7,2025-10-22
RECORD-00139_REL_001,RECORD-00139,P0501,John Carroll,Affiliated With,O0028,Los Angeles Times,John Carroll is the editor of the Los Angeles Times.,1.0,2025-10-22
RECORD-00139_REL_002,RECORD-00139,P0501,John Carroll,Discusses,P0442,Arnold Schwarzenegger,The column discusses the Los Angeles Times's reporting on Arnold Schwarzenegger.,0.9,2025-10-22
RECORD-00139_REL_003,RECORD-00139,O0028,Los Angeles Times,Discusses,P0442,Arnold Schwarzenegger,The Los Angeles Times covered stories of women who were groped by Arnold Schwarzenegger.,0.9,2025-10-22
RECORD-00139_REL_004,RECORD-00139,P0520,Jon Fleischman,Criticizes,O0028,Los Angeles Times,Jon Fleischman states that 'The L.A. Times has become more of a political hit maker than a journalistic source.',0.9,2025-10-22
RECORD-00139_REL_005,RECORD-00139,P0517,Bill O'Reilly,Criticizes,O0028,Los Angeles Times,Bill O'Reilly says 'There’s no question the Times used its vast resources to try and keep Gray Davis in office.',0.9,2025-10-22
RECORD-00139_REL_006,RECORD-00139,P0501,John Carroll,Discusses,C0204,Investigative Reporting,Carroll defends the genre of investigative reporting.,0.8,2025-10-22
RECORD-00139_REL_007,RECORD-00139,O0028,Los Angeles Times,Mentions,O0376,Premiere magazine,Schwarzenegger's reputation with women was the subject of reporting in Premiere magazine.,0.7,2025-10-22
RECORD-00139_REL_008,RECORD-00139,P0501,John Carroll,Discusses,O0033,PressThink,Carroll shows the dangerous insularity of standard press think.,0.7,2025-10-22
RECORD-00140_REL_001,RECORD-00140,P0180,Neil Postman,Affiliated With,O0049,NYU,NYU professor,0.9,2025-10-22
RECORD-00140_REL_002,RECORD-00140,P0180,Neil Postman,Discusses,C0206,Media Ecology,Professor of Media Ecology,0.8,2025-10-22
RECORD-00140_REL_003,RECORD-00140,P0180,Neil Postman,Criticizes,C0003,Age of Insight,resented being controlled by technology,0.7,2025-10-22
RECORD-00140_REL_004,RECORD-00140,W0114,Teaching as a Subversive Activity,Published In,O0049,NYU,Home was the School of Education at NYU.,0.5,2025-10-22
RECORD-00140_REL_005,RECORD-00140,P0180,Neil Postman,Affiliated With,O0225,The Nation,came to serve on The Nation’s board,0.6,2025-10-22
RECORD-00140_REL_006,RECORD-00140,P0180,Neil Postman,Mentions,P0532,Marshall McLuhan,Whom Postman met in the 1950s,0.8,2025-10-22
RECORD-00140_REL_007,RECORD-00140,P0532,Marshall McLuhan,Mentions,W0113,Understanding Media,Who would write Understanding Media,0.7,2025-10-22
RECORD-00140_REL_008,RECORD-00140,P0532,Marshall McLuhan,Originated By,C0205,The medium is the message,McLuhan's most famous line,0.9,2025-10-22
RECORD-00140_REL_009,RECORD-00140,P0180,Neil Postman,Criticizes,O0336,Television,Television is inhuman to children because it gives them answers to questions they never asked.,0.8,2025-10-22
RECORD-00141_REL_001,RECORD-00141,P0010,Jeff Jarvis,Affiliated With,W0095,Buzzmachine,"Jeff Jarvis holds court at his weblog, Buzzmachine",1.0,2025-10-22
RECORD-00141_REL_002,RECORD-00141,P0010,Jeff Jarvis,Discusses,E0058,Bloggercon,You and I have just returned from Blogger.con and we thought: why not compare notes?,0.9,2025-10-22
RECORD-00141_REL_003,RECORD-00141,P0010,Jeff Jarvis,Mentions,O0345,NY Daily News,"Jeff Jarvis has been a TV critic, a columnist, an editor at a big newspaper (NY Daily News)",0.7,2025-10-22
RECORD-00141_REL_004,RECORD-00141,W0095,Buzzmachine,Discusses,C0162,Public Opinion,The dawn of public opinion was in the eighteenth century...,0.8,2025-10-22
RECORD-00141_REL_005,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0533,Esther Dyson,"First, there’s the problem Esther Dyson pointed to...",0.8,2025-10-22
RECORD-00141_REL_006,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0290,Dave Winer,"This came to a head at Harvard when Dave Winer, a skilled provocateur, said...",0.8,2025-10-22
RECORD-00141_REL_007,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0008,Josh Marshall,This is where Josh Marshall of Talking Points and Scott Rosenberg of Salon started shaking their heads...,0.8,2025-10-22
RECORD-00141_REL_008,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0534,Scott Rosenberg,This is where Josh Marshall of Talking Points and Scott Rosenberg of Salon started shaking their heads...,0.8,2025-10-22
RECORD-00141_REL_009,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0535,Eric Foley,At the Bloggercon session... Eric Foley of the Democratic National Committee said...,0.8,2025-10-22
RECORD-00141_REL_010,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0536,Maureen Ryan,"the Chicago Tribune has a reporter, Maureen Ryan, who’s dedicated to trolling the Web for stories...",0.8,2025-10-22
RECORD-00141_REL_011,RECORD-00141,P0010,Jeff Jarvis,Mentions,P0537,Chris Locke,"As Chris Locke said in his book, Gonzo Marketing...",0.8,2025-10-22
RECORD-00141_REL_012,RECORD-00141,P0010,Jeff Jarvis,Mentions,W0115,Gonzo Marketing,"As Chris Locke said in his book, Gonzo Marketing...",0.8,2025-10-22
RECORD-00141_REL_013,RECORD-00141,P0536,Maureen Ryan,Affiliated With,O0145,Chicago Tribune,"the Chicago Tribune has a reporter, Maureen Ryan, who’s dedicated to trolling the Web for stories...",1.0,2025-10-22
RECORD-00141_REL_014,RECORD-00141,O0145,Chicago Tribune,Mentions,P0536,Maureen Ryan,"the Chicago Tribune has a reporter, Maureen Ryan, who’s dedicated to trolling the Web for stories...",1.0,2025-10-22
RECORD-00141_REL_015,RECORD-00141,E0058,Bloggercon,Occurred At,L0063,Cambridge,They were temporarily encamped in Cambridge,0.9,2025-10-22
RECORD-00142_REL_001,RECORD-00142,C0200,Weblog,Discusses,C0015,Journalism,Ten Things Radical about the Weblog Form in Journalism,0.9,2025-10-22
RECORD-00142_REL_002,RECORD-00142,C0200,Weblog,Expands On,C0207,Gift Economy,The weblog comes out of the gift economy,0.8,2025-10-22
RECORD-00142_REL_003,RECORD-00142,C0015,Journalism,Expands On,C0208,Market Economy,most (not all) of today’s journalism comes out of the market economy,0.8,2025-10-22
RECORD-00142_REL_004,RECORD-00142,C0200,Weblog,Discusses,O0217,Internet,Most of the capital costs required for the weblog to “work” have been sunk into the Internet itself,0.7,2025-10-22
RECORD-00143_REL_001,RECORD-00143,O0028,Los Angeles Times,Discusses,E0059,California Governor Recall Election,The LA Times intervened in the recall.,0.8,2025-10-22
RECORD-00143_REL_002,RECORD-00143,O0028,Los Angeles Times,Affiliated With,P0501,John Carroll,"John Carroll, editor of the Los Angeles Times",1.0,2025-10-22
RECORD-00143_REL_003,RECORD-00143,P0518,Terry Gross,Affiliated With,O0031,NPR,"Terry Gross, host of Fresh Air, the popular show heard on NPR stations",1.0,2025-10-22
RECORD-00143_REL_004,RECORD-00143,P0517,Bill O'Reilly,Criticizes,P0518,Terry Gross,Bill O’Reilly… blasted by Fox’s Bill O’Reilly for admitting in her interview with him that she had not treated Al Franken…to the same kind of probing,0.9,2025-10-22
RECORD-00143_REL_005,RECORD-00143,P0517,Bill O'Reilly,Affiliated With,O0014,Fox News,Bill O'Reilly anchor a top-rated news program on Fox,1.0,2025-10-22
RECORD-00143_REL_006,RECORD-00143,C0209,Fair and Balanced,Mentions,P0517,Bill O'Reilly,"Fair and balanced, fair and balanced. O’Reilly hammered on that phrase",0.7,2025-10-22
RECORD-00144_REL_001,RECORD-00144,O0002,The New York Times,Mentions,P0513,John Markoff,"John Markoff, longtime technology reporter for the Times",0.8,2025-10-22
RECORD-00144_REL_002,RECORD-00144,O0002,The New York Times,Mentions,P0162,Ted Koppel,Not even Ted Koppel could find a space between syllables that he could really do anything with.,0.7,2025-10-22
RECORD-00144_REL_003,RECORD-00144,P0010,Jeff Jarvis,Discusses,P0513,John Markoff,This was a clearly job for Jeff Jarvis and he did it: “the interview of the dinosaurs.”,0.9,2025-10-22
RECORD-00144_REL_004,RECORD-00144,P0534,Scott Rosenberg,Discusses,P0513,John Markoff,Scott Rosenberg of Salon took a more measured approach.,0.9,2025-10-22
RECORD-00144_REL_005,RECORD-00144,P0539,Elizabeth Spiers,Discusses,P0513,John Markoff,Elizabeth Spiers sides with Jarvis.,0.8,2025-10-22
RECORD-00144_REL_006,RECORD-00144,P0540,Larry Lessig,Discusses,P0513,John Markoff,"Perhaps the best reply is this Wired column from Larry Lessig (via Dave Weiner, whose summation of the interview is: “He’s not listening.”)",0.7,2025-10-22
RECORD-00144_REL_007,RECORD-00144,O0010,Online Journalism Review,Mentions,P0513,John Markoff,"Adam Clayton Powell asked John Markoff, longtime technology reporter for the Times, about “people who suddenly start creating content who don’t have the same standards as, well, The New York Times.”",0.8,2025-10-22
RECORD-00144_REL_008,RECORD-00144,P0513,John Markoff,Affiliated With,O0002,The New York Times,"John Markoff, longtime technology reporter for the Times",1.0,2025-10-22
RECORD-00144_REL_009,RECORD-00144,P0534,Scott Rosenberg,Affiliated With,O0030,Salon,Scott Rosenberg of Salon took a more measured approach.,1.0,2025-10-22
RECORD-00144_REL_010,RECORD-00144,P0543,Norbert Specker,Affiliated With,O0304,Poynter,"Norbert Specker, a Swede who contributes to Poynter’s E-Media Tidbits column",1.0,2025-10-22
